Venue Info,Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
JCD HKM Network,AEL Digital Portrait Zone,JCDecaux - HKM,HOKDPC014,HOKDPC014,HOKDPC014,22.284679,114.158159,1080,1920,1,1080x1920,09:16,,Hong Kong_HOKDPC014,Hong Kong,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,AEL Digital Portrait Zone,JCDecaux - HKM,HOKDPC015,HOKDPC015,HOKDPC015,22.284679,114.158159,1080,1920,1,1080x1920,09:16,,Hong Kong_HOKDPC015,Hong Kong,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,AEL Digital Portrait Zone,JCDecaux - HKM,HOKDPC016,HOKDPC016,HOKDPC016,22.284679,114.158159,1080,1920,1,1080x1920,09:16,,Hong Kong_HOKDPC016,Hong Kong,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,ADMSDC001,ADMSDC001,ADMSDC001,22.2794,114.1645,2160,3840,1,2160x3840,09:16,,Admiralty_ADMSDC001,Admiralty,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,ADMSDC002,ADMSDC002,ADMSDC002,22.2794,114.1645,2160,3840,1,2160x3840,09:16,,Admiralty_ADMSDC002,Admiralty,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,ADMSDC003,ADMSDC003,ADMSDC003,22.2794,114.1645,2160,3840,1,2160x3840,09:16,,Admiralty_ADMSDC003,Admiralty,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,CABSDC001,CABSDC001,CABSDC001,22.2801,114.184,2160,3840,1,2160x3840,09:16,,Causeway Bay_CABSDC001,Causeway Bay,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,CABSDC002,CABSDC002,CABSDC002,22.2801,114.184,2160,3840,1,2160x3840,09:16,,Causeway Bay_CABSDC002,Causeway Bay,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,CENSDC001,CENSDC001,CENSDC001,22.2821,114.1578,2160,3840,1,2160x3840,09:16,,Central_CENSDC001,Central,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,CENSDC002,CENSDC002,CENSDC002,22.2821,114.1578,2160,3840,1,2160x3840,09:16,,Central_CENSDC002,Central,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,CHWSDC001,CHWSDC001,CHWSDC001,22.2647,114.2372,2160,3840,1,2160x3840,09:16,,Chai Wan_CHWSDC001,Chai Wan,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,HKUSDC001,HKUSDC001,HKUSDC001,22.284,114.1356,2160,3840,1,2160x3840,09:16,,HKU_HKUSDC001,HKU,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,HKUSDC002,HKUSDC002,HKUSDC002,22.284,114.1356,2160,3840,1,2160x3840,09:16,,HKU_HKUSDC002,HKU,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,HOKSDC001,HOKSDC001,HOKSDC001,22.2847,114.1582,2160,3840,1,2160x3840,09:16,,Hong Kong_HOKSDC001,Hong Kong,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,HOKSDC002,HOKSDC002,HOKSDC002,22.2847,114.1582,2160,3840,1,2160x3840,09:16,,Hong Kong_HOKSDC002,Hong Kong,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,KETSDC001,KETSDC001,KETSDC001,22.2813,114.1291,2160,3840,1,2160x3840,09:16,,Kennedy Town_KETSDC001,Kennedy Town,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,NOPSDC001,NOPSDC001,NOPSDC001,22.2911,114.2,2160,3840,1,2160x3840,09:16,,North Point_NOPSDC001,North Point,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,NOPSDC002,NOPSDC002,NOPSDC002,22.2911,114.2,2160,3840,1,2160x3840,09:16,,North Point_NOPSDC002,North Point,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,OCPSDC001,OCPSDC001,OCPSDC001,22.2485,114.174,2160,3840,1,2160x3840,09:16,,Ocean Park_OCPSDC001,Ocean Park,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,QUBSDC001,QUBSDC001,QUBSDC001,22.2886,114.2087,2160,3840,1,2160x3840,09:16,,Quarry Bay_QUBSDC001,Quarry Bay,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,SHWSDC001,SHWSDC001,SHWSDC001,22.2866,114.1519,2160,3840,1,2160x3840,09:16,,Sheung Wan_SHWSDC001,Sheung Wan,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,SHWSDC002,SHWSDC002,SHWSDC002,22.2866,114.1519,2160,3840,1,2160x3840,09:16,,Sheung Wan_SHWSDC002,Sheung Wan,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,SOHSDC001,SOHSDC001,SOHSDC001,22.2437,114.1488,2160,3840,1,2160x3840,09:16,,South Horizons_SOHSDC001,South Horizons,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,SYPSDC001,SYPSDC001,SYPSDC001,22.2854,114.1426,2160,3840,1,2160x3840,09:16,,Sai Ying Pun_SYPSDC001,Sai Ying Pun,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,TAKSDC001,TAKSDC001,TAKSDC001,22.2846,114.2164,2160,3840,1,2160x3840,09:16,,Tai Koo_TAKSDC001,Tai Koo,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,WACSDC001,WACSDC001,WACSDC001,22.2776,114.173,2160,3840,1,2160x3840,09:16,,Wan Chai_WACSDC001,Wan Chai,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,WACSDC002,WACSDC002,WACSDC002,22.2776,114.173,2160,3840,1,2160x3840,09:16,,Wan Chai_WACSDC002,Wan Chai,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKM Network,Ultra Digital Portrait Network,JCDecaux - HKM,WCHSDC001,WCHSDC001,WCHSDC001,22.248,114.1677,2160,3840,1,2160x3840,09:16,,Wong Chuk Hang_WCHSDC001,Wong Chuk Hang,HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,34W_B01A_FH_E,34W_B01A_FH_E,34W_B01A_FH_E,22.28915,114.19433,1080,1920,1,1080x1920,09:16,,King's Road (Fortress Hill Road)_34W_B01A_FH_E,King's Road (Fortress Hill Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,34W_F01B_FH_E,34W_F01B_FH_E,34W_F01B_FH_E,22.28915,114.19433,1080,1920,1,1080x1920,09:16,,King's Road (Fortress Hill Road)_34W_F01B_FH_E,King's Road (Fortress Hill Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,34W_B01B_FH_E,34W_B01B_FH_E,34W_B01B_FH_E,22.28915,114.19433,1080,1920,1,1080x1920,09:16,,King's Road (Fortress Hill Road)_34W_B01B_FH_E,King's Road (Fortress Hill Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,34W_F01A_FH_E,34W_F01A_FH_E,34W_F01A_FH_E,22.28915,114.19433,1080,1920,1,1080x1920,09:16,,King's Road (Fortress Hill Road)_34W_F01A_FH_E,King's Road (Fortress Hill Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,14W_F08A_TKS_E,14W_F08A_TKS_E,14W_F08A_TKS_E,22.2846,114.21602,1080,1920,1,1080x1920,09:16,,Kornhill Road (Tai Koo Shing MTR)_14W_F08A_TKS_E,Kornhill Road (Tai Koo Shing MTR),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,14W_F08B_TKS_E,14W_F08B_TKS_E,14W_F08B_TKS_E,22.2846,114.21602,1080,1920,1,1080x1920,09:16,,Kornhill Road (Tai Koo Shing MTR)_14W_F08B_TKS_E,Kornhill Road (Tai Koo Shing MTR),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,14W_B08A_TKS_E,14W_B08A_TKS_E,14W_B08A_TKS_E,22.2846,114.21602,1080,1920,1,1080x1920,09:16,,Kornhill Road (Tai Koo Shing MTR)_14W_B08A_TKS_E,Kornhill Road (Tai Koo Shing MTR),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,14W_B08B_TKS_E,14W_B08B_TKS_E,14W_B08B_TKS_E,22.2846,114.21602,1080,1920,1,1080x1920,09:16,,Kornhill Road (Tai Koo Shing MTR)_14W_B08B_TKS_E,Kornhill Road (Tai Koo Shing MTR),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,71E_F01A_NP_E,71E_F01A_NP_E,71E_F01A_NP_E,22.2913,114.20069,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_71E_F01A_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,71E_F01B_NP_E,71E_F01B_NP_E,71E_F01B_NP_E,22.2913,114.20069,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_71E_F01B_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,71E_B01A_NP_E,71E_B01A_NP_E,71E_B01A_NP_E,22.2913,114.20069,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_71E_B01A_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,71E_B01B_NP_E,71E_B01B_NP_E,71E_B01B_NP_E,22.2913,114.20069,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_71E_B01B_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,21E_F06A_SW_CW,21E_F06A_SW_CW,21E_F06A_SW_CW,22.28663,114.15183,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Hiller Street)_21E_F06A_SW_CW,Des Voeux Road Central (Hiller Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,21E_F06B_SW_CW,21E_F06B_SW_CW,21E_F06B_SW_CW,22.28663,114.15183,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Hiller Street)_21E_F06B_SW_CW,Des Voeux Road Central (Hiller Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,21E_B06A_SW_CW,21E_B06A_SW_CW,21E_B06A_SW_CW,22.28663,114.15183,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Hiller Street)_21E_B06A_SW_CW,Des Voeux Road Central (Hiller Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,21E_B06B_SW_CW,21E_B06B_SW_CW,21E_B06B_SW_CW,22.28663,114.15183,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Hiller Street)_21E_B06B_SW_CW,Des Voeux Road Central (Hiller Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,46W_F07A_CWB_WC,46W_F07A_CWB_WC,46W_F07A_CWB_WC,22.279532,114.186498,1080,1920,1,1080x1920,09:16,,Yee Wo Street (Pennington Street)_46W_F07A_CWB_WC,Yee Wo Street (Pennington Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,46W_F07B_CWB_WC,46W_F07B_CWB_WC,46W_F07B_CWB_WC,22.279532,114.186498,1080,1920,1,1080x1920,09:16,,Yee Wo Street (Pennington Street)_46W_F07B_CWB_WC,Yee Wo Street (Pennington Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,52W_F01A_WC_WC,52W_F01A_WC_WC,52W_F01A_WC_WC,22.278112,114.177442,1080,1920,1,1080x1920,09:16,,Hennessy Road (Tonnochy Road)_52W_F01A_WC_WC,Hennessy Road (Tonnochy Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,52W_F01B_WC_WC,52W_F01B_WC_WC,52W_F01B_WC_WC,22.278112,114.177442,1080,1920,1,1080x1920,09:16,,Hennessy Road (Tonnochy Road)_52W_F01B_WC_WC,Hennessy Road (Tonnochy Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,52W_B01A_WC_WC,52W_B01A_WC_WC,52W_B01A_WC_WC,22.278112,114.177442,1080,1920,1,1080x1920,09:16,,Hennessy Road (Tonnochy Road)_52W_B01A_WC_WC,Hennessy Road (Tonnochy Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,52W_B01B_WC_WC,52W_B01B_WC_WC,52W_B01B_WC_WC,22.278112,114.177442,1080,1920,1,1080x1920,09:16,,Hennessy Road (Tonnochy Road)_52W_B01B_WC_WC,Hennessy Road (Tonnochy Road),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,28W_F01A_NP_E,28W_F01A_NP_E,28W_F01A_NP_E,22.2919,114.20361,1080,1920,1,1080x1920,09:16,,King's Road (Tin Chiu Street)_28W_F01A_NP_E,King's Road (Tin Chiu Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,28W_F01B_NP_E,28W_F01B_NP_E,28W_F01B_NP_E,22.2919,114.20361,1080,1920,1,1080x1920,09:16,,King's Road (Tin Chiu Street)_28W_F01B_NP_E,King's Road (Tin Chiu Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,28W_B01A_NP_E,28W_B01A_NP_E,28W_B01A_NP_E,22.2919,114.20361,1080,1920,1,1080x1920,09:16,,King's Road (Tin Chiu Street)_28W_B01A_NP_E,King's Road (Tin Chiu Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,28W_B01B_NP_E,28W_B01B_NP_E,28W_B01B_NP_E,22.2919,114.20361,1080,1920,1,1080x1920,09:16,,King's Road (Tin Chiu Street)_28W_B01B_NP_E,King's Road (Tin Chiu Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,30W_F01A_NP_E,30W_F01A_NP_E,30W_F01A_NP_E,22.29125,114.20071,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_30W_F01A_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,30W_F01B_NP_E,30W_F01B_NP_E,30W_F01B_NP_E,22.29125,114.20071,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_30W_F01B_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,30W_B01A_NP_E,30W_B01A_NP_E,30W_B01A_NP_E,22.29125,114.20071,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_30W_B01A_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,30W_B01B_NP_E,30W_B01B_NP_E,30W_B01B_NP_E,22.29125,114.20071,1080,1920,1,1080x1920,09:16,,King's Road (Shu Kuk Street)_30W_B01B_NP_E,King's Road (Shu Kuk Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,62W_F06A_WC_WC,62W_F06A_WC_WC,62W_F06A_WC_WC,22.277766,114.168467,1080,1920,1,1080x1920,09:16,,Hennessy Road (Arsenal Street)_62W_F06A_WC_WC,Hennessy Road (Arsenal Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,62W_F06B_WC_WC,62W_F06B_WC_WC,62W_F06B_WC_WC,22.277766,114.168467,1080,1920,1,1080x1920,09:16,,Hennessy Road (Arsenal Street)_62W_F06B_WC_WC,Hennessy Road (Arsenal Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,74W_F05A_CTR_CW,74W_F05A_CTR_CW,74W_F05A_CTR_CW,22.28524,114.15495,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Gilman Street)_74W_F05A_CTR_CW,Des Voeux Road Central (Gilman Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,74W_F05B_CTR_CW,74W_F05B_CTR_CW,74W_F05B_CTR_CW,22.28524,114.15495,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Gilman Street)_74W_F05B_CTR_CW,Des Voeux Road Central (Gilman Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,74W_B05A_CTR_CW,74W_B05A_CTR_CW,74W_B05A_CTR_CW,22.28524,114.15495,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Gilman Street)_74W_B05A_CTR_CW,Des Voeux Road Central (Gilman Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,74W_B05B_CTR_CW,74W_B05B_CTR_CW,74W_B05B_CTR_CW,22.28524,114.15495,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Gilman Street)_74W_B05B_CTR_CW,Des Voeux Road Central (Gilman Street),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,76W_F01A_SW_CW,76W_F01A_SW_CW,76W_F01A_SW_CW,22.286302,114.152926,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Man Wah Lane)_76W_F01A_SW_CW,Des Voeux Road Central (Man Wah Lane),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,76W_F01B_SW_CW,76W_F01B_SW_CW,76W_F01B_SW_CW,22.286302,114.152926,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Man Wah Lane)_76W_F01B_SW_CW,Des Voeux Road Central (Man Wah Lane),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,76W_B01A_SW_CW,76W_B01A_SW_CW,76W_B01A_SW_CW,22.286302,114.152926,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Man Wah Lane)_76W_B01A_SW_CW,Des Voeux Road Central (Man Wah Lane),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD Tram Network,Tram Shelter Network,JCDecaux Cityscape,76W_B01B_SW_CW,76W_B01B_SW_CW,76W_B01B_SW_CW,22.286302,114.152926,1080,1920,1,1080x1920,09:16,,Des Voeux Road Central (Man Wah Lane)_76W_B01B_SW_CW,Des Voeux Road Central (Man Wah Lane),HK,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D401,80051D401,HKG-T1-ARRIVAL_HALL_L5-A,22.316427,113.936148,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D402,80051D402,HKG-T1-ARRIVAL_HALL_L5-A,22.316348,113.936127,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D403,80051D403,HKG-T1-ARRIVAL_HALL_L5-A,22.316274,113.936207,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D404,80051D404,HKG-T1-ARRIVAL_HALL_L5-A,22.316297,113.936212,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D405,80051D405,HKG-T1-ARRIVAL_HALL_L5-A,22.316099,113.936262,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D406,80051D406,HKG-T1-ARRIVAL_HALL_L5-A,22.316038,113.936289,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D407,80051D407,HKG-T1-ARRIVAL_HALL_L5-A,22.315637,113.936441,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D408,80051D408,HKG-T1-ARRIVAL_HALL_L5-A,22.315584,113.936461,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D409,80051D409,HKG-T1-ARRIVAL_HALL_L5-A,22.315521,113.936483,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D410,80051D410,HKG-T1-ARRIVAL_HALL_L5-A,22.315464,113.936504,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D411,80051D411,HKG-T1-ARRIVAL_HALL_L5-A,22.315402,113.936517,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-ARRIVAL_HALL_L5-A,JCDeaux HKIA,80051D412,80051D412,HKG-T1-ARRIVAL_HALL_L5-A,22.315314,113.936558,1080,1920,1,1080x1920,09:16,,Arrival_Arrival_Hall_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
JCD HKIA,HKG-T1-LC_L5-A,JCDeaux HKIA,80051D501,80051D501,HKG-T1-LC_L5-A,22.31653,113.934368,1920,1080,1,1920x1080,16:09,,Arrival_Luggage_claim_L5,Hong Kong,Asia/Hong_Kong,10,"English,漢語 (Chinese (Traditional))",Yes,Yes,,Hong Kong
